output[1] 쟁반 line=54166
state: 그릇=0, 냄비=15, 단지=60, 숟가락=464, 웍=0, 쟁반=643017, 접시=0, 칼=0, 컵=0, 후라이팬=12
현재 4645000행 실행 중 (src 18296): 그릇=7, 냄비=265, 단지=2232, 숟가락=0, 웍=5, 쟁반=0, 접시=237588, 칼=0, 컵=0, 후라이팬=9
현재 4646000행 실행 중 (src 5868): 그릇=30, 냄비=20, 단지=0, 숟가락=141, 웍=0, 쟁반=170001204, 접시=6, 칼=3, 컵=288, 후라이팬=0
현재 4647000행 실행 중 (src 7368): 그릇=37935, 냄비=32, 단지=525, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=152, 컵=0, 후라이팬=10
현재 4648000행 실행 중 (src 8940): 그릇=14720, 냄비=33, 단지=75, 숟가락=0, 웍=0, 쟁반=13, 접시=0, 칼=199, 컵=14, 후라이팬=49
현재 4649000행 실행 중 (src 29065): 그릇=2, 냄비=67, 단지=28, 숟가락=30, 웍=1325, 쟁반=0, 접시=0, 칼=144, 컵=9, 후라이팬=0
현재 4650000행 실행 중 (src 30605): 그릇=23, 냄비=6, 단지=5, 숟가락=24516, 웍=0, 쟁반=7, 접시=273, 칼=6, 컵=1, 후라이팬=16
현재 4651000행 실행 중 (src 32094): 그릇=0, 냄비=3, 단지=16, 숟가락=0, 웍=0, 쟁반=415, 접시=0, 칼=90, 컵=0, 후라이팬=51536
현재 4652000행 실행 중 (src 1123): 그릇=24, 냄비=90, 단지=38, 숟가락=65, 웍=1, 쟁반=72, 접시=6, 칼=8, 컵=0, 후라이팬=2
현재 4653000행 실행 중 (src 2656): 그릇=0, 냄비=0, 단지=44, 숟가락=0, 웍=0, 쟁반=4899, 접시=14, 칼=141186, 컵=0, 후라이팬=0
현재 4654000행 실행 중 (src 4187): 그릇=203854, 냄비=109, 단지=0, 숟가락=88, 웍=80, 쟁반=308, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 4655000행 실행 중 (src 1027): 그릇=0, 냄비=22, 단지=3, 숟가락=12, 웍=0, 쟁반=64, 접시=26, 칼=2, 컵=234, 후라이팬=0
현재 4656000행 실행 중 (src 2554): 그릇=4, 냄비=3, 단지=0, 숟가락=82, 웍=1090, 쟁반=120, 접시=192, 칼=46938, 컵=4081, 후라이팬=0
현재 4657000행 실행 중 (src 4089): 그릇=209, 냄비=0, 단지=24, 숟가락=0, 웍=112, 쟁반=0, 접시=1222881, 칼=0, 컵=19, 후라이팬=90
현재 4658000행 실행 중 (src 926): 그릇=4, 냄비=3, 단지=192, 숟가락=17, 웍=0, 쟁반=21, 접시=0, 칼=37, 컵=255, 후라이팬=1012
현재 4659000행 실행 중 (src 2459): 그릇=15, 냄비=99, 단지=5, 숟가락=204, 웍=0, 쟁반=0, 접시=0, 칼=15629, 컵=133, 후라이팬=0
현재 4660000행 실행 중 (src 4001): 그릇=0, 냄비=0, 단지=0, 숟가락=21, 웍=4076122, 쟁반=7, 접시=21, 칼=0, 컵=3, 후라이팬=0
현재 4661000행 실행 중 (src 828): 그릇=32, 냄비=0, 단지=12, 숟가락=10, 웍=432, 쟁반=0, 접시=813, 칼=0, 컵=14, 후라이팬=8
현재 4662000행 실행 중 (src 2380): 그릇=7464, 냄비=16, 단지=73, 숟가락=41, 웍=0, 쟁반=3, 접시=0, 칼=0, 컵=108, 후라이팬=0
현재 4663000행 실행 중 (src 3902): 그릇=0, 냄비=6, 단지=4075990, 숟가락=44, 웍=0, 쟁반=0, 접시=0, 칼=0, 컵=52, 후라이팬=84
현재 4664000행 실행 중 (src 24039): 그릇=26, 냄비=1247, 단지=40, 숟가락=0, 웍=0, 쟁반=2, 접시=1308, 칼=0, 컵=1444, 후라이팬=0
현재 4665000행 실행 중 (src 25560): 그릇=0, 냄비=230, 단지=0, 숟가락=86, 웍=21, 쟁반=5, 접시=2444, 칼=0, 컵=14, 후라이팬=0
현재 4666000행 실행 중 (src 27078): 그릇=2, 냄비=145, 단지=3, 숟가락=125, 웍=2, 쟁반=88, 접시=13, 칼=55, 컵=0, 후라이팬=0
현재 4667000행 실행 중 (src 33159): 그릇=10, 냄비=0, 단지=0, 숟가락=0, 웍=61, 쟁반=138, 접시=5, 칼=192953, 컵=1, 후라이팬=0
현재 4668000행 실행 중 (src 34702): 그릇=0, 냄비=0, 단지=9, 숟가락=0, 웍=9, 쟁반=100466, 접시=426, 칼=0, 컵=0, 후라이팬=12
현재 4669000행 실행 중 (src 36229): 그릇=6534, 냄비=0, 단지=60, 숟가락=6340, 웍=0, 쟁반=4, 접시=0, 칼=95, 컵=21, 후라이팬=17
현재 4670000행 실행 중 (src 33122): 그릇=8, 냄비=138, 단지=6, 숟가락=21238, 웍=0, 쟁반=53, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 4671000행 실행 중 (src 34664): 그릇=0, 냄비=0, 단지=24, 숟가락=18018, 웍=0, 쟁반=0, 접시=139, 칼=0, 컵=32, 후라이팬=4
현재 4672000행 실행 중 (src 36193): 그릇=6, 냄비=6536, 단지=27, 숟가락=0, 웍=0, 쟁반=938, 접시=0, 칼=0, 컵=12, 후라이팬=15
현재 4673000행 실행 중 (src 33072): 그릇=0, 냄비=14, 단지=2, 숟가락=47, 웍=15, 쟁반=0, 접시=21080, 칼=0, 컵=24, 후라이팬=0
현재 4674000행 실행 중 (src 34611): 그릇=118, 냄비=0, 단지=15, 숟가락=33, 웍=0, 쟁반=23, 접시=0, 칼=0, 컵=35841, 후라이팬=34
현재 4675000행 실행 중 (src 36142): 그릇=218, 냄비=6294, 단지=27, 숟가락=0, 웍=0, 쟁반=18750, 접시=2, 칼=0, 컵=0, 후라이팬=0
현재 4676000행 실행 중 (src 33035): 그릇=315276, 냄비=6, 단지=1, 숟가락=0, 웍=19, 쟁반=43, 접시=160, 칼=0, 컵=3, 후라이팬=0
현재 4677000행 실행 중 (src 34574): 그릇=0, 냄비=0, 단지=5, 숟가락=11, 웍=30, 쟁반=0, 접시=95, 칼=15, 컵=35969, 후라이팬=0
현재 4678000행 실행 중 (src 36106): 그릇=48, 냄비=0, 단지=0, 숟가락=0, 웍=3, 쟁반=18750, 접시=6267, 칼=0, 컵=23, 후라이팬=0
현재 4679000행 실행 중 (src 32996): 그릇=315276, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=12, 칼=12, 컵=0, 후라이팬=0
현재 4680000행 실행 중 (src 34532): 그릇=9, 냄비=0, 단지=5, 숟가락=2, 웍=15, 쟁반=82, 접시=3, 칼=0, 컵=71, 후라이팬=719295
현재 4681000행 실행 중 (src 36062): 그릇=14, 냄비=3085, 단지=13, 숟가락=5, 웍=0, 쟁반=18738, 접시=77, 칼=9, 컵=0, 후라이팬=0
현재 4682000행 실행 중 (src 32952): 그릇=10056, 냄비=0, 단지=0, 숟가락=21, 웍=0, 쟁반=305195, 접시=14, 칼=6, 컵=21, 후라이팬=0
현재 4683000행 실행 중 (src 34498): 그릇=1, 냄비=0, 단지=0, 숟가락=7, 웍=4, 쟁반=82, 접시=0, 칼=1, 컵=49, 후라이팬=2877155
현재 4684000행 실행 중 (src 36027): 그릇=14, 냄비=617, 단지=86, 숟가락=61, 웍=18734, 쟁반=0, 접시=0, 칼=0, 컵=4, 후라이팬=0
현재 4685000행 실행 중 (src 19047): 그릇=0, 냄비=24, 단지=4, 숟가락=0, 웍=20, 쟁반=6, 접시=20, 칼=17, 컵=0, 후라이팬=0
현재 4686000행 실행 중 (src 20594): 그릇=9030, 냄비=3, 단지=0, 숟가락=210, 웍=14, 쟁반=42, 접시=0, 칼=14, 컵=21, 후라이팬=0
현재 4687000행 실행 중 (src 22166): 그릇=0, 냄비=12, 단지=1, 숟가락=0, 웍=8, 쟁반=0, 접시=0, 칼=2464, 컵=9, 후라이팬=1566
현재 4688000행 실행 중 (src 37429): 그릇=0, 냄비=0, 단지=1899, 숟가락=0, 웍=3, 쟁반=580, 접시=7, 칼=48, 컵=69, 후라이팬=7
현재 4689000행 실행 중 (src 38945): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=58, 접시=1, 칼=21, 컵=16, 후라이팬=232
현재 4690000행 실행 중 (src 40439): 그릇=3, 냄비=375, 단지=0, 숟가락=46, 웍=10, 쟁반=0, 접시=8, 칼=22, 컵=28, 후라이팬=0
현재 4691000행 실행 중 (src 310): 그릇=0, 냄비=0, 단지=0, 숟가락=690, 웍=0, 쟁반=0, 접시=425955, 칼=0, 컵=582, 후라이팬=20
현재 4692000행 실행 중 (src 1870): 그릇=14, 냄비=657, 단지=146235, 숟가락=0, 웍=0, 쟁반=15, 접시=2, 칼=0, 컵=2841, 후라이팬=46
현재 4693000행 실행 중 (src 3396): 그릇=0, 냄비=3182, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=2, 칼=3, 컵=45, 후라이팬=6
현재 4694000행 실행 중 (src 4927): 그릇=0, 냄비=24, 단지=0, 숟가락=0, 웍=0, 쟁반=39588, 접시=12, 칼=0, 컵=0, 후라이팬=48
현재 4695000행 실행 중 (src 6417): 그릇=0, 냄비=0, 단지=29, 숟가락=1870452, 웍=2, 쟁반=24, 접시=0, 칼=63, 컵=0, 후라이팬=14
현재 4696000행 실행 중 (src 7948): 그릇=6, 냄비=2, 단지=87385, 숟가락=33, 웍=0, 쟁반=0, 접시=494, 칼=0, 컵=11, 후라이팬=0
현재 4697000행 실행 중 (src 14130): 그릇=2, 냄비=260, 단지=0, 숟가락=9, 웍=9, 쟁반=13, 접시=44245416, 칼=80, 컵=0, 후라이팬=0
현재 4698000행 실행 중 (src 15672): 그릇=2, 냄비=0, 단지=12, 숟가락=9, 웍=711599593, 쟁반=9, 접시=121, 칼=0, 컵=22, 후라이팬=96
현재 4699000행 실행 중 (src 17205): 그릇=0, 냄비=9, 단지=0, 숟가락=0, 웍=989, 쟁반=2, 접시=16, 칼=0, 컵=60, 후라이팬=661
현재 4700000행 실행 중 (src 14048): 그릇=0, 냄비=0, 단지=92, 숟가락=8, 웍=0, 쟁반=116, 접시=15228, 칼=0, 컵=13, 후라이팬=42
현재 4701000행 실행 중 (src 15582): 그릇=0, 냄비=0, 단지=78, 숟가락=0, 웍=22344061600, 쟁반=0, 접시=14, 칼=2, 컵=0, 후라이팬=0
현재 4702000행 실행 중 (src 17126): 그릇=1, 냄비=0, 단지=0, 숟가락=10, 웍=0, 쟁반=0, 접시=4, 칼=107, 컵=728, 후라이팬=918
현재 4703000행 실행 중 (src 13977): 그릇=82, 냄비=0, 단지=16, 숟가락=399, 웍=0, 쟁반=7, 접시=4490, 칼=4, 컵=3, 후라이팬=0
현재 4704000행 실행 중 (src 15502): 그릇=0, 냄비=0, 단지=4189511452, 숟가락=2, 웍=0, 쟁반=7, 접시=46, 칼=0, 컵=385, 후라이팬=4
현재 4705000행 실행 중 (src 17044): 그릇=168, 냄비=1, 단지=0, 숟가락=36, 웍=10, 쟁반=22, 접시=27, 칼=287, 컵=18, 후라이팬=9
현재 4706000행 실행 중 (src 18569): 그릇=1, 냄비=31, 단지=0, 숟가락=24, 웍=4, 쟁반=27, 접시=13459, 칼=0, 컵=0, 후라이팬=1354
현재 4707000행 실행 중 (src 15422): 그릇=77, 냄비=3, 단지=4189511448, 숟가락=0, 웍=24, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 4708000행 실행 중 (src 16975): 그릇=1, 냄비=180, 단지=7, 숟가락=1, 웍=12, 쟁반=147, 접시=3, 칼=95, 컵=0, 후라이팬=0
현재 4709000행 실행 중 (src 18484): 그릇=84, 냄비=0, 단지=6, 숟가락=0, 웍=0, 쟁반=0, 접시=13363, 칼=0, 컵=0, 후라이팬=52
현재 4710000행 실행 중 (src 6055): 그릇=170001691, 냄비=0, 단지=0, 숟가락=96, 웍=2, 쟁반=60, 접시=4, 칼=0, 컵=48, 후라이팬=9
현재 4711000행 실행 중 (src 7564): 그릇=0, 냄비=0, 단지=124, 숟가락=2, 웍=0, 쟁반=0, 접시=405062, 칼=133, 컵=30, 후라이팬=16
현재 4712000행 실행 중 (src 9156): 그릇=14747, 냄비=67, 단지=7, 숟가락=2709, 웍=24, 쟁반=7, 접시=215, 칼=2, 컵=47, 후라이팬=0
현재 4713000행 실행 중 (src 6014): 그릇=31, 냄비=102768644, 단지=0, 숟가락=2, 웍=2, 쟁반=2, 접시=0, 칼=0, 컵=12, 후라이팬=272
현재 4714000행 실행 중 (src 7521): 그릇=12, 냄비=0, 단지=5, 숟가락=0, 웍=0, 쟁반=3665228, 접시=41, 칼=40, 컵=134, 후라이팬=0
현재 4715000행 실행 중 (src 9109): 그릇=13157, 냄비=41, 단지=1, 숟가락=2706, 웍=0, 쟁반=1, 접시=0, 칼=8, 컵=0, 후라이팬=0
현재 4716000행 실행 중 (src 38366): 그릇=1, 냄비=0, 단지=0, 숟가락=24840, 웍=0, 쟁반=16, 접시=96, 칼=3, 컵=72, 후라이팬=5
현재 4717000행 실행 중 (src 39867): 그릇=1, 냄비=63, 단지=0, 숟가락=0, 웍=90775, 쟁반=14, 접시=43012, 칼=3, 컵=11, 후라이팬=4
현재 4718000행 실행 중 (src 41372): 그릇=0, 냄비=102, 단지=0, 숟가락=0, 웍=24, 쟁반=155151, 접시=492, 칼=0, 컵=0, 후라이팬=60332
현재 4719000행 실행 중 (src 1293): 그릇=23, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=81685, 칼=25, 컵=0, 후라이팬=22
현재 4720000행 실행 중 (src 2830): 그릇=0, 냄비=2, 단지=0, 숟가락=147, 웍=5256, 쟁반=2, 접시=0, 칼=0, 컵=10, 후라이팬=8096054
현재 4721000행 실행 중 (src 4355): 그릇=0, 냄비=0, 단지=0, 숟가락=1469, 웍=0, 쟁반=15, 접시=8, 칼=10, 컵=2, 후라이팬=11
현재 4722000행 실행 중 (src 42803): 그릇=0, 냄비=1395, 단지=324, 숟가락=0, 웍=0, 쟁반=14, 접시=14, 칼=287, 컵=46, 후라이팬=0
현재 4723000행 실행 중 (src 44372): 그릇=2753, 냄비=0, 단지=21, 숟가락=161, 웍=65, 쟁반=0, 접시=0, 칼=11855, 컵=36, 후라이팬=0
현재 4724000행 실행 중 (src 45899): 그릇=0, 냄비=3324, 단지=240, 숟가락=0, 웍=585, 쟁반=13, 접시=1695, 칼=14, 컵=0, 후라이팬=0
현재 4725000행 실행 중 (src 5787): 그릇=8371893, 냄비=0, 단지=83, 숟가락=3, 웍=0, 쟁반=6, 접시=48, 칼=44, 컵=36, 후라이팬=5
현재 4726000행 실행 중 (src 7292): 그릇=3330, 냄비=0, 단지=653, 숟가락=0, 웍=552, 쟁반=0, 접시=8, 칼=0, 컵=0, 후라이팬=9
현재 4727000행 실행 중 (src 8861): 그릇=5296, 냄비=0, 단지=15, 숟가락=1, 웍=0, 쟁반=45, 접시=0, 칼=0, 컵=0, 후라이팬=145
현재 4728000행 실행 중 (src 28996): 그릇=30, 냄비=0, 단지=0, 숟가락=35, 웍=1298, 쟁반=0, 접시=1, 칼=0, 컵=0, 후라이팬=27
현재 4729000행 실행 중 (src 30520): 그릇=0, 냄비=0, 단지=0, 숟가락=2775, 웍=4810, 쟁반=0, 접시=27, 칼=27, 컵=0, 후라이팬=60
현재 4730000행 실행 중 (src 32021): 그릇=0, 냄비=6, 단지=0, 숟가락=0, 웍=0, 쟁반=190, 접시=0, 칼=7102, 컵=77064, 후라이팬=0
현재 4731000행 실행 중 (src 19685): 그릇=13251, 냄비=14, 단지=32, 숟가락=41, 웍=40, 쟁반=0, 접시=0, 칼=0, 컵=4156, 후라이팬=2
현재 4732000행 실행 중 (src 21207): 그릇=474, 냄비=0, 단지=7, 숟가락=3, 웍=26, 쟁반=0, 접시=0, 칼=0, 컵=4257, 후라이팬=6
현재 4733000행 실행 중 (src 22796): 그릇=280, 냄비=10, 단지=45, 숟가락=0, 웍=0, 쟁반=0, 접시=31865, 칼=0, 컵=0, 후라이팬=0
현재 4734000행 실행 중 (src 19617): 그릇=0, 냄비=24, 단지=0, 숟가락=8800, 웍=0, 쟁반=0, 접시=1, 칼=518, 컵=44, 후라이팬=0
현재 4735000행 실행 중 (src 21124): 그릇=775, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=1, 접시=24, 칼=0, 컵=8, 후라이팬=0
현재 4736000행 실행 중 (src 22707): 그릇=48, 냄비=1, 단지=0, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=0, 컵=7955, 후라이팬=6664
현재 4737000행 실행 중 (src 19518): 그릇=86, 냄비=0, 단지=0, 숟가락=360, 웍=0, 쟁반=0, 접시=1540, 칼=0, 컵=21, 후라이팬=12
현재 4738000행 실행 중 (src 21037): 그릇=225, 냄비=0, 단지=1, 숟가락=0, 웍=1109, 쟁반=0, 접시=0, 칼=0, 컵=62, 후라이팬=0
현재 4739000행 실행 중 (src 22619): 그릇=0, 냄비=0, 단지=15, 숟가락=7, 웍=5, 쟁반=42, 접시=14, 칼=18, 컵=19, 후라이팬=100
현재 4740000행 실행 중 (src 19424): 그릇=3790, 냄비=25, 단지=5, 숟가락=944, 웍=9, 쟁반=309, 접시=0, 칼=75, 컵=0, 후라이팬=0
현재 4741000행 실행 중 (src 20957): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=4, 쟁반=1544, 접시=205, 칼=0, 컵=250, 후라이팬=5
현재 4742000행 실행 중 (src 22536): 그릇=3, 냄비=9, 단지=0, 숟가락=201, 웍=725, 쟁반=0, 접시=640, 칼=7, 컵=15, 후라이팬=9
현재 4743000행 실행 중 (src 10049): 그릇=0, 냄비=15783, 단지=0, 숟가락=0, 웍=1, 쟁반=1754213, 접시=0, 칼=6, 컵=0, 후라이팬=203
현재 4744000행 실행 중 (src 11550): 그릇=8, 냄비=7, 단지=231617566051, 숟가락=18, 웍=11686, 쟁반=23, 접시=409, 칼=6336, 컵=0, 후라이팬=0
현재 4745000행 실행 중 (src 13085): 그릇=13, 냄비=103, 단지=329412833, 숟가락=0, 웍=0, 쟁반=0, 접시=1170, 칼=0, 컵=350, 후라이팬=0
현재 4746000행 실행 중 (src 10015): 그릇=0, 냄비=0, 단지=0, 숟가락=2661, 웍=0, 쟁반=853850905281136, 접시=0, 칼=0, 컵=65, 후라이팬=0
현재 4747000행 실행 중 (src 11510): 그릇=0, 냄비=8, 단지=0, 숟가락=9, 웍=5843, 쟁반=3, 접시=400, 칼=6336, 컵=0, 후라이팬=17705452373385533697312
현재 4748000행 실행 중 (src 13047): 그릇=36, 냄비=3, 단지=37771631729889156086, 숟가락=100, 웍=193, 쟁반=159, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 4749000행 실행 중 (src 9974): 그릇=0, 냄비=0, 단지=0, 숟가락=26467, 웍=14, 쟁반=1631734490731214760752214, 접시=450, 칼=0, 컵=0, 후라이팬=0
현재 4750000행 실행 중 (src 11472): 그릇=0, 냄비=0, 단지=0, 숟가락=29163, 웍=2, 쟁반=32, 접시=50, 칼=70, 컵=1, 후라이팬=135342585599209877117313341697306
현재 4751000행 실행 중 (src 13005): 그릇=192, 냄비=0, 단지=866192547834943213550805439448, 숟가락=0, 웍=1, 쟁반=150, 접시=0, 칼=93, 컵=7, 후라이팬=36
현재 4752000행 실행 중 (src 9935): 그릇=9, 냄비=52, 단지=0, 숟가락=0, 웍=4, 쟁반=53, 접시=0, 칼=12473172688823182275131601546032212, 컵=26393, 후라이팬=2
현재 4753000행 실행 중 (src 11429): 그릇=0, 냄비=0, 단지=0, 숟가락=29163, 웍=1034574835501750030628515558635577661697290, 쟁반=122, 접시=0, 칼=11, 컵=1, 후라이팬=0
현재 4754000행 실행 중 (src 12962): 그릇=11, 냄비=91, 단지=6621278947211200196022499575267697087441, 숟가락=0, 웍=0, 쟁반=30, 접시=0, 칼=93, 컵=9, 후라이팬=0
현재 4755000행 실행 중 (src 5224): 그릇=0, 냄비=6, 단지=6, 숟가락=0, 웍=3, 쟁반=9, 접시=32544910281332491203489789912355785822644409204, 칼=0, 컵=34, 후라이팬=14
현재 4756000행 실행 중 (src 6731): 그릇=0, 냄비=0, 단지=0, 숟가락=0, 웍=0, 쟁반=6, 접시=0, 칼=111, 컵=3085739641489302869664217117615955989112760, 후라이팬=0
현재 4757000행 실행 중 (src 8265): 그릇=95, 냄비=0, 단지=507940681726634217228677714833902220506, 숟가락=0, 웍=0, 쟁반=120, 접시=14, 칼=0, 컵=0, 후라이팬=28
현재 4758000행 실행 중 (src 5186): 그릇=0, 냄비=3, 단지=3, 숟가락=364008659660357315159365439436142726109682805, 웍=12, 쟁반=42, 접시=0, 칼=10, 컵=0, 후라이팬=0
현재 4759000행 실행 중 (src 6690): 그릇=4, 냄비=93, 단지=4, 숟가락=4, 웍=20, 쟁반=0, 접시=0, 칼=3, 컵=27610730925348584498014089628341492706928, 후라이팬=0
현재 4760000행 실행 중 (src 8218): 그릇=0, 냄비=0, 단지=1363492885202399234469831586584765076348, 숟가락=0, 웍=32, 쟁반=0, 접시=1, 칼=15, 컵=3, 후라이팬=864
현재 4761000행 실행 중 (src 37544): 그릇=0, 냄비=2, 단지=0, 숟가락=222, 웍=159037810130007846708561156259247000342736, 쟁반=33, 접시=0, 칼=155, 컵=6, 후라이팬=0
현재 4762000행 실행 중 (src 39066): 그릇=5, 냄비=0, 단지=12, 숟가락=15079140516030373613848761482359106, 웍=5, 쟁반=0, 접시=0, 칼=21, 컵=0, 후라이팬=7
현재 4763000행 실행 중 (src 40552): 그릇=0, 냄비=0, 단지=180, 숟가락=0, 웍=10, 쟁반=1, 접시=0, 칼=406677593768957434221066845586, 컵=8, 후라이팬=0
현재 4764000행 실행 중 (src 37546): 그릇=0, 냄비=0, 단지=0, 숟가락=222, 웍=158116248457370650425150807111, 쟁반=33, 접시=0, 칼=157, 컵=6, 후라이팬=0
현재 4765000행 실행 중 (src 39068): 그릇=5, 냄비=0, 단지=18, 숟가락=149917628166988468552124, 웍=5, 쟁반=0, 접시=0, 칼=21, 컵=0, 후라이팬=7
현재 4766000행 실행 중 (src 40554): 그릇=0, 냄비=0, 단지=180, 숟가락=0, 웍=10, 쟁반=0, 접시=0, 칼=4043210567716773066, 컵=8, 후라이팬=0
현재 4767000행 실행 중 (src 37547): 그릇=0, 냄비=0, 단지=0, 숟가락=222, 웍=1572000268728298915, 쟁반=41, 접시=0, 칼=157, 컵=6, 후라이팬=0
현재 4768000행 실행 중 (src 39070): 그릇=5, 냄비=0, 단지=18, 숟가락=1490489144555, 웍=17, 쟁반=0, 접시=0, 칼=21, 컵=0, 후라이팬=7
현재 4769000행 실행 중 (src 40556): 그릇=0, 냄비=0, 단지=180, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=40198746, 컵=8, 후라이팬=0
현재 4770000행 실행 중 (src 37553): 그릇=0, 냄비=0, 단지=0, 숟가락=222, 웍=15646819, 쟁반=47, 접시=5, 칼=157, 컵=0, 후라이팬=0
현재 4771000행 실행 중 (src 39071): 그릇=5, 냄비=0, 단지=18, 숟가락=887, 웍=17, 쟁반=0, 접시=0, 칼=21, 컵=0, 후라이팬=13
현재 4772000행 실행 중 (src 40559): 그릇=0, 냄비=0, 단지=180, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=930, 컵=8, 후라이팬=0
현재 4773000행 실행 중 (src 23785): 그릇=75, 냄비=6, 단지=63, 숟가락=0, 웍=0, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=2668
현재 4774000행 실행 중 (src 25299): 그릇=951, 냄비=18, 단지=3, 숟가락=1587, 웍=23, 쟁반=6, 접시=0, 칼=0, 컵=0, 후라이팬=22
현재 4775000행 실행 중 (src 26834): 그릇=140, 냄비=4, 단지=21, 숟가락=105, 웍=0, 쟁반=0, 접시=0, 칼=0, 컵=0, 후라이팬=0
현재 4776000행 실행 중 (src 42046): 그릇=0, 냄비=4, 단지=0, 숟가락=4, 웍=0, 쟁반=0, 접시=866661, 칼=0, 컵=0, 후라이팬=30
현재 4777000행 실행 중 (src 43587): 그릇=1, 냄비=0, 단지=8106, 숟가락=8, 웍=0, 쟁반=0, 접시=93, 칼=1, 컵=0, 후라이팬=0
현재 4778000행 실행 중 (src 45121): 그릇=0, 냄비=5364, 단지=15146, 숟가락=9, 웍=10, 쟁반=0, 접시=31, 칼=40, 컵=0, 후라이팬=16
현재 4779000행 실행 중 (src 41978): 그릇=1, 냄비=0, 단지=50412, 숟가락=1, 웍=11, 쟁반=0, 접시=0, 칼=3, 컵=0, 후라이팬=0
현재 4780000행 실행 중 (src 43528): 그릇=15, 냄비=0, 단지=0, 숟가락=18, 웍=0, 쟁반=15, 접시=21, 칼=14, 컵=1044, 후라이팬=2350
현재 4781000행 실행 중 (src 45053): 그릇=0, 냄비=1788, 단지=2, 숟가락=2239, 웍=0, 쟁반=0, 접시=0, 칼=0, 컵=30, 후라이팬=0
현재 4782000행 실행 중 (src 41911): 그릇=0, 냄비=9, 단지=50391, 숟가락=0, 웍=0, 쟁반=12, 접시=0, 칼=0, 컵=34, 후라이팬=0
현재 4783000행 실행 중 (src 43447): 그릇=49, 냄비=3, 단지=920, 숟가락=0, 웍=42, 쟁반=0, 접시=1, 칼=14, 컵=13, 후라이팬=2318
현재 4784000행 실행 중 (src 44995): 그릇=0, 냄비=2671, 단지=0, 숟가락=64, 웍=2225, 쟁반=11, 접시=0, 칼=21, 컵=0, 후라이팬=0
현재 4785000행 실행 중 (src 37323): 그릇=0, 냄비=0, 단지=99041, 숟가락=20, 웍=0, 쟁반=21, 접시=25, 칼=13, 컵=0, 후라이팬=25
현재 4786000행 실행 중 (src 38833): 그릇=6, 냄비=0, 단지=1, 숟가락=12, 웍=153, 쟁반=0, 접시=210, 칼=0, 컵=0, 후라이팬=0
